site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2005.588110,20050803 1553,189.000,8.500,16.590,0.080,2005-08-03 15:53:00+00:00,4.366,184.883
alt,2005.607060,20050810 1350,83.000,1.100,16.510,0.120,2005-08-10 13:50:00+00:00,2.178,66.833
alt,2005.626300,20050817 1421,273.000,0.900,16.840,0.150,2005-08-17 14:21:00+00:00,3.985,341.000
alt,2005.645350,20050824 1314,35.000,1.700,16.450,0.020,2005-08-24 13:14:00+00:00,1.144,49.467
alt,2005.665310,20050831 2009,200.000,6.600,16.650,0.310,2005-08-31 20:09:00+00:00,2.638,159.550
alt,2005.684380,20050907 1911,236.000,8.000,16.510,0.010,2005-09-07 19:11:00+00:00,0.958,137.010
alt,2005.705830,20050915 1503,224.000,1.500,16.580,0.120,2005-09-15 15:03:00+00:00,1.428,335.200
alt,2005.727680,20050923 1430,198.000,2.800,16.390,0.010,2005-09-23 14:30:00+00:00,1.285,218.500
alt,2005.741580,20050928 1616,188.000,2.100,16.550,0.160,2005-09-28 16:16:00+00:00,2.787,214.467
alt,2005.763430,20051006 1537,354.000,6.600,16.610,0.100,2005-10-06 15:37:00+00:00,3.378,312.850
alt,2005.780080,20051012 1728,194.000,2.800,16.710,0.050,2005-10-12 17:28:00+00:00,2.238,246.533
alt,2005.799330,20051019 1807,215.000,19.100,16.880,0.030,2005-10-19 18:07:00+00:00,6.689,207.000
alt,2005.822190,20051028 0221,59.000,1.500,16.760,0.070,2005-10-28 02:21:00+00:00,1.220,261.000
alt,2005.837500,20051102 1632,215.000,1.600,16.800,0.020,2005-11-02 16:32:00+00:00,1.121,280.334
alt,2005.856970,20051109 1905,130.000,1.800,16.690,0.040,2005-11-09 19:05:00+00:00,2.228,274.006
alt,2005.895050,20051123 1640,266.000,1.400,17.020,0.270,2005-11-23 16:40:00+00:00,1.793,208.667
alt,2005.914580,20051130 1945,236.000,1.800,16.900,0.030,2005-11-30 19:45:00+00:00,2.027,282.748
alt,2005.936730,20051208 2147,202.000,1.800,17.350,0.170,2005-12-08 21:47:00+00:00,2.930,280.701
alt,2005.958140,20051216 1719,238.000,2.000,17.210,0.140,2005-12-16 17:19:00+00:00,1.834,258.266
alt,2005.971610,20051221 1519,190.000,9.300,17.350,0.040,2005-12-21 15:19:00+00:00,3.967,207.683
alt,2006.068220,20060125 2139,261.000,1.100,17.090,0.160,2006-01-25 21:39:00+00:00,1.326,229.890
alt,2006.087130,20060201 1916,110.000,1.700,17.670,0.340,2006-02-01 19:16:00+00:00,3.477,232.599
alt,2006.106230,20060208 1837,301.000,1.500,17.280,0.450,2006-02-08 18:37:00+00:00,1.353,296.701
alt,2006.130520,20060217 1520,190.000,1.900,17.100,0.000,2006-02-17 15:20:00+00:00,2.643,223.667
alt,2006.147390,20060223 1906,248.000,6.700,17.020,0.140,2006-02-23 19:06:00+00:00,3.925,231.700
alt,2006.163670,20060301 1743,95.000,5.400,16.950,0.160,2006-03-01 17:43:00+00:00,1.942,130.765
alt,2006.182990,20060308 1902,70.000,3.800,16.990,0.080,2006-03-08 19:02:00+00:00,2.950,208.000
alt,2006.202210,20060315 1923,193.000,2.200,17.270,0.230,2006-03-15 19:23:00+00:00,1.570,207.000
alt,2006.221350,20060322 1901,200.000,6.700,17.010,0.090,2006-03-22 19:01:00+00:00,3.077,193.050
alt,2006.245940,20060331 1828,170.000,0.200,17.050,0.080,2006-03-31 18:28:00+00:00,0.869,156.200
alt,2006.262500,20060406 1929,188.000,2.500,17.120,0.010,2006-04-06 19:29:00+00:00,1.673,140.383
alt,2006.278840,20060412 1838,250.000,8.600,17.000,0.010,2006-04-12 18:38:00+00:00,4.020,187.000
alt,2006.297770,20060419 1627,285.000,1.700,17.250,0.020,2006-04-19 16:27:00+00:00,1.209,6.800
alt,2006.317390,20060426 2021,270.000,2.600,17.200,0.080,2006-04-26 20:21:00+00:00,2.767,350.950
alt,2006.341460,20060505 1513,44.000,0.800,16.790,0.170,2006-05-05 15:13:00+00:00,4.077,5.299
alt,2006.355410,20060510 1723,224.000,7.000,16.900,0.010,2006-05-10 17:23:00+00:00,2.282,209.617
alt,2006.379870,20060519 1539,322.000,4.200,17.250,0.000,2006-05-19 15:39:00+00:00,5.934,342.350
alt,2006.413030,20060531 1808,23.000,0.300,17.810,0.140,2006-05-31 18:08:00+00:00,1.207,213.936
alt,2006.437610,20060609 1728,80.000,2.700,17.330,0.020,2006-06-09 17:28:00+00:00,2.648,337.533
alt,2006.476160,20060623 1911,208.000,6.000,17.300,0.060,2006-06-23 19:11:00+00:00,3.925,201.183
alt,2006.489880,20060628 1920,42.000,2.200,17.150,0.070,2006-06-28 19:20:00+00:00,3.413,32.334
alt,2006.513980,20060707 1426,327.000,2.100,17.350,0.150,2006-07-07 14:26:00+00:00,3.730,4.834
alt,2006.530510,20060713 1515,53.000,3.900,17.230,0.010,2006-07-13 15:15:00+00:00,2.405,88.252
alt,2006.550040,20060720 1823,60.000,3.000,17.490,0.160,2006-07-20 18:23:00+00:00,2.443,15.150
alt,2006.571670,20060728 1549,89.000,2.000,17.520,0.120,2006-07-28 15:49:00+00:00,3.485,114.086
alt,2006.590870,20060804 1603,9.000,3.000,17.670,0.060,2006-08-04 16:03:00+00:00,2.631,11.887
alt,2006.604530,20060809 1542,228.000,5.200,17.300,0.200,2006-08-09 15:42:00+00:00,3.169,149.400
alt,2006.624050,20060816 1841,87.000,3.300,17.640,0.250,2006-08-16 18:41:00+00:00,2.171,47.734
alt,2006.682430,20060907 0204,212.000,11.700,17.570,0.090,2006-09-07 02:04:00+00:00,1.835,189.133
alt,2006.706010,20060915 1638,238.000,4.200,17.400,0.050,2006-09-15 16:38:00+00:00,1.320,216.582
alt,2006.720060,20060920 1942,205.000,5.500,17.680,0.060,2006-09-20 19:42:00+00:00,1.204,171.799
alt,2006.779990,20061012 1644,221.000,20.800,17.940,0.160,2006-10-12 16:44:00+00:00,9.252,206.733
alt,2006.796360,20061018 1605,209.000,11.100,17.910,0.270,2006-10-18 16:05:00+00:00,5.707,206.917
alt,2006.815990,20061025 2005,232.000,14.800,18.120,0.200,2006-10-25 20:05:00+00:00,6.177,220.000
alt,2006.842850,20061104 1523,340.000,3.900,18.120,0.030,2006-11-04 15:23:00+00:00,4.392,299.383
alt,2006.857230,20061109 2118,210.000,3.400,17.910,0.080,2006-11-09 21:18:00+00:00,3.729,216.100
alt,2006.873450,20061115 1927,210.000,3.400,18.020,0.010,2006-11-15 19:27:00+00:00,2.414,232.200
alt,2006.892280,20061122 1621,297.000,1.100,18.400,0.050,2006-11-22 16:21:00+00:00,1.897,293.600
alt,2006.911720,20061129 1841,201.000,5.400,18.190,0.180,2006-11-29 18:41:00+00:00,2.401,232.633
alt,2006.974690,20061222 1817,278.000,2.500,18.370,0.300,2006-12-22 18:17:00+00:00,1.602,251.264
alt,2006.988510,20061227 1920,201.000,5.400,18.450,0.110,2006-12-27 19:20:00+00:00,2.910,229.000
alt,2007.013350,20070105 2059,203.000,6.000,18.550,0.100,2007-01-05 20:59:00+00:00,2.158,213.983
alt,2007.027310,20070110 2313,246.000,0.300,18.660,0.160,2007-01-10 23:13:00+00:00,2.180,254.000
alt,2007.070300,20070126 1551,272.000,1.100,18.560,0.010,2007-01-26 15:51:00+00:00,1.789,218.450
alt,2007.122270,20070214 1503,197.000,1.500,18.150,0.020,2007-02-14 15:03:00+00:00,1.829,257.300
alt,2007.141510,20070221 1540,276.000,1.000,18.450,0.030,2007-02-21 15:40:00+00:00,1.067,249.670
alt,2007.161390,20070228 2147,211.000,2.100,18.200,0.090,2007-02-28 21:47:00+00:00,2.014,243.083
alt,2007.180300,20070307 1925,180.000,2.300,18.310,0.220,2007-03-07 19:25:00+00:00,2.453,217.583
alt,2007.204880,20070316 1847,330.000,4.100,18.100,0.210,2007-03-16 18:47:00+00:00,4.252,335.433
alt,2007.218120,20070321 1445,268.000,1.100,18.200,0.020,2007-03-21 14:45:00+00:00,2.213,244.750
alt,2007.238150,20070328 2213,211.000,16.500,18.280,0.120,2007-03-28 22:13:00+00:00,4.574,190.217
alt,2007.262450,20070406 1905,221.000,1.100,18.040,0.400,2007-04-06 19:05:00+00:00,1.186,58.584
alt,2007.275780,20070411 1549,225.000,1.400,18.230,0.070,2007-04-11 15:49:00+00:00,1.604,231.099
alt,2007.294970,20070418 1556,65.000,3.700,18.250,0.170,2007-04-18 15:56:00+00:00,1.912,186.399
alt,2007.319960,20070427 1849,332.000,4.200,18.410,0.060,2007-04-27 18:49:00+00:00,2.610,32.000
alt,2007.352820,20070509 1844,280.000,1.900,18.140,0.300,2007-05-09 18:44:00+00:00,1.500,91.066
alt,2007.372150,20070516 2003,193.000,1.000,18.430,0.080,2007-05-16 20:03:00+00:00,1.420,97.950
alt,2007.396810,20070525 2003,297.000,1.400,18.440,0.110,2007-05-25 20:03:00+00:00,3.551,10.050
alt,2007.412760,20070531 1548,73.000,2.000,18.540,0.270,2007-05-31 15:48:00+00:00,2.192,224.600
alt,2007.434550,20070608 1437,187.000,3.000,18.620,0.370,2007-06-08 14:37:00+00:00,2.009,167.467
alt,2007.448860,20070613 1959,95.000,2.500,18.860,0.180,2007-06-13 19:59:00+00:00,1.513,23.067
alt,2007.473220,20070622 1727,50.000,3.300,18.920,0.310,2007-06-22 17:27:00+00:00,3.009,212.700
alt,2007.492630,20070629 1926,95.000,1.800,18.650,0.370,2007-06-29 19:26:00+00:00,4.882,337.433
alt,2007.506180,20070704 1808,208.000,11.500,18.600,0.050,2007-07-04 18:08:00+00:00,1.757,103.799
alt,2007.530920,20070713 1853,311.000,1.400,18.730,0.270,2007-07-13 18:53:00+00:00,1.945,204.301
alt,2007.550080,20070720 1844,98.000,0.800,18.720,0.000,2007-07-20 18:44:00+00:00,1.839,59.066
alt,2007.563720,20070725 1810,56.000,2.300,18.650,0.020,2007-07-25 18:10:00+00:00,2.510,126.001
alt,2007.588510,20070803 1919,292.000,1.600,18.950,0.140,2007-08-03 19:19:00+00:00,4.306,347.683
alt,2007.607670,20070810 1909,30.000,1.300,18.920,0.170,2007-08-10 19:09:00+00:00,2.698,94.749
alt,2007.621290,20070815 1832,348.000,2.000,18.950,0.310,2007-08-15 18:32:00+00:00,1.376,19.133
alt,2007.640600,20070822 1938,65.000,2.900,18.700,0.260,2007-08-22 19:38:00+00:00,1.857,73.029
alt,2007.681580,20070906 1841,61.000,0.500,18.910,0.070,2007-09-06 18:41:00+00:00,3.064,14.367
alt,2007.698000,20070912 1828,289.000,0.800,18.960,0.130,2007-09-12 18:28:00+00:00,2.485,321.533
alt,2007.739140,20070927 1854,234.000,2.100,19.140,0.030,2007-09-27 18:54:00+00:00,2.152,214.100
alt,2007.755520,20071003 1819,240.000,13.900,18.910,0.050,2007-10-03 18:19:00+00:00,2.445,212.317
alt,2007.774670,20071010 1805,297.000,1.800,19.370,0.060,2007-10-10 18:05:00+00:00,0.103,176.544
alt,2007.794000,20071017 1925,216.000,4.900,19.290,0.230,2007-10-17 19:25:00+00:00,2.020,242.412
alt,2007.813030,20071024 1806,330.000,9.500,19.320,0.190,2007-10-24 18:06:00+00:00,7.157,320.100
alt,2007.834960,20071101 1813,256.000,1.000,19.430,0.070,2007-11-01 18:13:00+00:00,2.400,268.866
alt,2007.851530,20071107 1923,239.000,1.000,19.220,0.080,2007-11-07 19:23:00+00:00,2.709,235.916
alt,2007.873510,20071115 1956,220.000,1.500,19.570,0.230,2007-11-15 19:56:00+00:00,2.085,235.067
alt,2007.930970,20071206 1918,166.000,1.900,19.570,0.490,2007-12-06 19:18:00+00:00,2.922,251.400
alt,2007.947860,20071212 2317,239.000,0.700,19.530,0.140,2007-12-12 23:17:00+00:00,3.260,320.000
alt,2007.966540,20071219 1854,197.000,1.200,19.420,0.430,2007-12-19 18:54:00+00:00,3.232,310.000
alt,2007.985780,20071226 1927,212.000,1.200,19.510,0.140,2007-12-26 19:27:00+00:00,4.070,333.550
alt,2008.013250,20080105 2025,201.000,1.100,19.540,0.310,2008-01-05 20:25:00+00:00,1.853,251.083
alt,2008.024160,20080109 2015,206.000,4.300,19.670,0.050,2008-01-09 20:15:00+00:00,2.595,216.250
alt,2008.040440,20080115 1915,187.000,3.400,19.400,0.250,2008-01-15 19:15:00+00:00,1.945,223.000
alt,2008.056540,20080121 1637,310.000,1.200,19.250,0.220,2008-01-21 16:37:00+00:00,2.750,251.000
alt,2008.080880,20080130 1425,246.000,7.800,19.600,0.280,2008-01-30 14:25:00+00:00,3.054,213.750
alt,2008.100080,20080206 1507,50.000,5.400,19.530,0.140,2008-02-06 15:07:00+00:00,3.889,322.534
alt,2008.116930,20080212 1905,223.000,0.300,19.630,0.090,2008-02-12 19:05:00+00:00,2.538,244.748
alt,2008.144270,20080222 1918,32.000,2.000,19.620,0.010,2008-02-22 19:18:00+00:00,3.529,329.400
alt,2008.157940,20080227 1919,251.000,0.900,19.730,0.120,2008-02-27 19:19:00+00:00,2.245,276.101
alt,2008.177050,20080305 1912,248.000,0.300,19.390,0.080,2008-03-05 19:12:00+00:00,2.052,292.400
alt,2008.196060,20080312 1813,197.000,2.400,19.300,0.240,2008-03-12 18:13:00+00:00,0.865,250.731
alt,2008.218030,20080320 1912,216.000,0.600,19.440,0.460,2008-03-20 19:12:00+00:00,0.770,234.732
alt,2008.234360,20080326 1837,172.000,0.800,19.830,0.020,2008-03-26 18:37:00+00:00,1.251,326.150
alt,2008.272540,20080409 1801,229.000,7.900,19.590,0.060,2008-04-09 18:01:00+00:00,1.676,196.983
alt,2008.294570,20080417 1929,318.000,0.700,19.840,0.000,2008-04-17 19:29:00+00:00,0.973,35.201
alt,2008.349000,20080507 1738,215.000,4.500,19.640,0.250,2008-05-07 17:38:00+00:00,1.910,178.100
alt,2008.368220,20080514 1829,108.000,4.500,19.500,0.040,2008-05-14 18:29:00+00:00,1.624,106.559
alt,2008.387380,20080521 1845,209.000,8.400,19.620,0.150,2008-05-21 18:45:00+00:00,3.033,193.250
alt,2008.411960,20080530 1839,331.000,1.000,19.840,0.100,2008-05-30 18:39:00+00:00,4.250,32.650
alt,2008.425540,20080604 1756,106.000,1.000,19.980,0.080,2008-06-04 17:56:00+00:00,0.924,317.376
alt,2008.444750,20080611 1842,293.000,2.900,20.670,0.090,2008-06-11 18:42:00+00:00,1.011,77.099
alt,2008.469370,20080620 1855,204.000,12.500,20.210,0.080,2008-06-20 18:55:00+00:00,6.447,205.917
alt,2008.521250,20080709 1841,100.000,2.600,20.100,0.100,2008-07-09 18:41:00+00:00,1.399,102.324
alt,2008.540280,20080716 1747,64.000,3.500,19.930,0.120,2008-07-16 17:47:00+00:00,3.226,114.350
alt,2008.559480,20080723 1829,211.000,10.900,20.340,0.320,2008-07-23 18:29:00+00:00,6.799,189.517
alt,2008.578490,20080730 1729,189.000,11.100,20.300,0.150,2008-07-30 17:29:00+00:00,8.476,194.517
alt,2008.597690,20080806 1807,63.000,0.400,20.190,0.230,2008-08-06 18:07:00+00:00,2.731,84.233
alt,2008.616770,20080813 1743,81.000,5.000,20.370,0.100,2008-08-13 17:43:00+00:00,1.087,69.147
alt,2008.717630,20080919 1539,348.000,0.500,20.480,0.030,2008-09-19 15:39:00+00:00,4.271,325.650
alt,2008.731050,20080924 1334,156.000,1.100,20.510,0.190,2008-09-24 13:34:00+00:00,0.478,122.668
alt,2008.769750,20081008 1731,208.000,17.600,20.390,0.050,2008-10-08 17:31:00+00:00,5.914,225.134
alt,2008.788920,20081015 1754,198.000,2.900,20.410,0.090,2008-10-15 17:54:00+00:00,2.178,219.200
alt,2008.808020,20081022 1739,166.000,2.700,20.590,0.000,2008-10-22 17:39:00+00:00,1.608,235.700
alt,2008.827130,20081029 1729,202.000,0.500,20.900,0.410,2008-10-29 17:29:00+00:00,2.217,187.517
alt,2008.851450,20081107 1507,329.000,2.200,20.840,0.010,2008-11-07 15:07:00+00:00,0.886,234.233
alt,2008.903570,20081126 1656,321.000,1.100,21.080,0.200,2008-11-26 16:56:00+00:00,3.410,220.000
alt,2008.922700,20081203 1702,321.000,1.100,21.190,0.130,2008-12-03 17:02:00+00:00,4.919,336.033
alt,2008.963890,20081218 1851,236.000,1.500,21.300,0.060,2008-12-18 18:51:00+00:00,1.439,279.347
alt,2008.985140,20081226 1327,202.000,7.800,21.190,0.130,2008-12-26 13:27:00+00:00,3.820,225.000
alt,2008.999260,20081231 1730,178.000,2.700,21.280,0.240,2008-12-31 17:30:00+00:00,2.465,243.500
alt,2009.040060,20090115 1456,16.000,1.100,21.000,0.110,2009-01-15 14:56:00+00:00,2.604,202.800
alt,2009.061950,20090123 1441,166.000,0.500,20.910,0.010,2009-01-23 14:41:00+00:00,1.422,289.478
alt,2009.075610,20090128 1423,101.000,0.900,21.110,0.210,2009-01-28 14:23:00+00:00,1.855,240.850
alt,2009.094890,20090204 1512,197.000,2.200,20.980,0.090,2009-02-04 15:12:00+00:00,2.336,241.600
alt,2009.114000,20090211 1436,179.000,1.200,20.850,0.020,2009-02-11 14:36:00+00:00,1.560,247.400
alt,2009.136070,20090219 1601,219.000,3.200,20.780,0.020,2009-02-19 16:01:00+00:00,4.192,220.000
alt,2009.152360,20090225 1441,230.000,11.600,20.730,0.110,2009-02-25 14:41:00+00:00,3.910,208.317
alt,2009.196120,20090313 1400,297.000,1.300,20.920,0.110,2009-03-13 14:00:00+00:00,1.030,331.000
alt,2009.209900,20090318 1446,200.000,1.400,21.240,0.070,2009-03-18 14:46:00+00:00,1.635,304.287
alt,2009.231720,20090326 1352,201.000,0.700,20.670,0.100,2009-03-26 13:52:00+00:00,2.125,264.600
alt,2009.248560,20090401 1721,251.000,3.200,20.540,0.010,2009-04-01 17:21:00+00:00,1.372,26.300
alt,2009.267340,20090408 1352,222.000,10.200,20.680,0.020,2009-04-08 13:52:00+00:00,3.893,203.267
alt,2009.305670,20090422 1341,136.000,1.500,20.630,0.190,2009-04-22 13:41:00+00:00,0.444,200.108
alt,2009.330570,20090501 1549,94.400,1.300,20.700,0.210,2009-05-01 15:49:00+00:00,0.788,125.611
alt,2009.349630,20090508 1448,273.100,1.600,20.790,0.140,2009-05-08 14:48:00+00:00,3.028,2.801
alt,2009.363600,20090513 1708,153.700,4.200,21.120,0.060,2009-05-13 17:08:00+00:00,2.787,98.400
alt,2009.387910,20090522 1406,16.100,6.200,20.800,0.020,2009-05-22 14:06:00+00:00,6.437,19.900
alt,2009.407170,20090529 1447,47.500,1.500,21.410,0.060,2009-05-29 14:47:00+00:00,2.811,301.341
alt,2009.421120,20090603 1702,95.900,1.400,21.130,0.100,2009-06-03 17:02:00+00:00,3.010,315.834
alt,2009.440130,20090610 1532,224.300,6.400,21.490,0.080,2009-06-10 15:32:00+00:00,2.263,214.933
alt,2009.464830,20090619 1555,353.200,8.700,21.100,0.090,2009-06-19 15:55:00+00:00,7.220,350.000
alt,2009.483830,20090626 1422,327.400,1.800,21.530,0.040,2009-06-26 14:22:00+00:00,1.307,342.125
alt,2009.497600,20090701 1458,329.600,11.500,21.430,0.490,2009-07-01 14:58:00+00:00,7.912,351.033
alt,2009.516760,20090708 1448,169.000,5.000,21.310,0.080,2009-07-08 14:48:00+00:00,2.320,126.194
alt,2009.541360,20090717 1419,38.200,1.300,20.980,0.230,2009-07-17 14:19:00+00:00,2.146,115.531
alt,2009.555590,20090722 1856,354.600,0.600,21.540,0.100,2009-07-22 18:56:00+00:00,2.220,82.000
alt,2009.574600,20090729 1731,332.000,2.900,21.270,0.070,2009-07-29 17:31:00+00:00,4.077,14.000
alt,2009.596210,20090806 1448,190.900,7.300,21.500,0.030,2009-08-06 14:48:00+00:00,4.812,186.200
alt,2009.612570,20090812 1407,349.500,1.700,21.280,0.040,2009-08-12 14:07:00+00:00,2.358,82.534
alt,2009.631990,20090819 1616,75.700,4.300,20.930,0.030,2009-08-19 16:16:00+00:00,2.075,11.135
alt,2009.656500,20090828 1459,187.000,3.400,21.500,0.010,2009-08-28 14:59:00+00:00,2.995,181.967
alt,2009.675800,20090904 1603,90.100,2.400,21.750,0.030,2009-09-04 16:03:00+00:00,1.681,107.200
alt,2009.694900,20090911 1519,330.000,7.400,21.380,0.000,2009-09-11 15:19:00+00:00,3.094,345.633
alt,2009.733170,20090925 1434,339.900,3.600,21.250,0.180,2009-09-25 14:34:00+00:00,4.591,314.733
alt,2009.766020,20091007 1421,227.300,14.900,21.170,0.040,2009-10-07 14:21:00+00:00,3.111,214.650
alt,2009.785460,20091014 1636,165.300,4.600,20.860,0.010,2009-10-14 16:36:00+00:00,0.968,219.598
alt,2009.804470,20091021 1511,231.900,0.900,20.870,0.200,2009-10-21 15:11:00+00:00,1.304,229.901
alt,2009.823530,20091028 1407,194.500,2.300,20.820,0.050,2009-10-28 14:07:00+00:00,3.265,260.278
alt,2009.842840,20091104 1515,253.900,3.900,20.930,0.010,2009-11-04 15:15:00+00:00,2.705,234.500
alt,2009.859260,20091110 1507,208.500,10.100,20.890,0.030,2009-11-10 15:07:00+00:00,2.311,213.883
alt,2009.881230,20091118 1534,203.000,0.700,21.390,0.120,2009-11-18 15:34:00+00:00,1.981,258.834
alt,2009.900470,20091125 1606,227.400,9.100,21.440,0.130,2009-11-25 16:06:00+00:00,2.668,216.401
alt,2009.919590,20091202 1534,189.000,2.700,21.030,0.080,2009-12-02 15:34:00+00:00,2.194,243.630
alt,2009.939070,20091209 1817,223.900,2.900,21.190,0.080,2009-12-09 18:17:00+00:00,2.074,216.133
alt,2009.957840,20091216 1442,222.200,11.600,21.400,0.020,2009-12-16 14:42:00+00:00,6.714,205.400
alt,2009.977160,20091223 1555,349.100,0.600,21.690,0.030,2009-12-23 15:55:00+00:00,3.016,304.912
alt,2009.996650,20091230 1839,107.600,1.200,21.660,0.020,2009-12-30 18:39:00+00:00,2.109,278.238
alt,2010.018200,20100107 1528,242.400,14.900,21.410,0.060,2010-01-07 15:28:00+00:00,2.445,208.467
alt,2010.034510,20100113 1418,136.000,1.000,21.480,0.050,2010-01-13 14:18:00+00:00,5.234,321.600
alt,2010.053650,20100120 1400,211.600,2.200,21.530,0.120,2010-01-20 14:00:00+00:00,3.340,219.000
alt,2010.075570,20100128 1401,74.700,1.500,21.700,0.010,2010-01-28 14:01:00+00:00,2.554,334.000
alt,2010.092040,20100203 1415,163.900,2.600,21.750,0.070,2010-02-03 14:15:00+00:00,1.075,243.008
alt,2010.111290,20100210 1456,289.700,1.300,21.570,0.080,2010-02-10 14:56:00+00:00,5.081,326.133
alt,2010.130490,20100217 1507,275.200,0.600,21.380,0.020,2010-02-17 15:07:00+00:00,2.753,223.417
alt,2010.149730,20100224 1540,217.600,0.700,21.220,0.040,2010-02-24 15:40:00+00:00,0.683,359.401
alt,2010.207170,20100317 1446,259.600,2.100,21.600,0.030,2010-03-17 14:46:00+00:00,1.838,295.700
alt,2010.226300,20100324 1423,339.100,0.300,21.800,0.010,2010-03-24 14:23:00+00:00,1.675,305.682
alt,2010.245460,20100331 1413,198.400,2.100,21.610,0.010,2010-03-31 14:13:00+00:00,0.422,295.054
alt,2010.265000,20100407 1724,90.200,0.900,21.760,0.040,2010-04-07 17:24:00+00:00,0.602,284.051
alt,2010.284170,20100414 1721,218.200,10.600,21.590,0.020,2010-04-14 17:21:00+00:00,3.271,202.650
alt,2010.302940,20100421 1344,228.900,10.600,21.640,0.000,2010-04-21 13:44:00+00:00,0.928,41.137
alt,2010.322650,20100428 1825,206.300,5.000,21.210,0.050,2010-04-28 18:25:00+00:00,1.835,172.333
alt,2010.341380,20100505 1427,197.500,12.300,21.280,0.040,2010-05-05 14:27:00+00:00,7.219,198.350
alt,2010.360500,20100512 1359,168.600,3.500,21.520,0.020,2010-05-12 13:59:00+00:00,1.838,135.000
alt,2010.379740,20100519 1433,331.400,10.800,21.380,0.090,2010-05-19 14:33:00+00:00,7.675,355.000
alt,2010.398870,20100526 1407,342.200,2.300,21.330,0.000,2010-05-26 14:07:00+00:00,1.021,291.601
alt,2010.418170,20100602 1512,71.100,0.200,21.380,0.030,2010-06-02 15:12:00+00:00,2.170,42.199
alt,2010.437310,20100609 1451,233.800,2.000,21.280,0.050,2010-06-09 14:51:00+00:00,1.275,197.850
alt,2010.456390,20100616 1359,67.900,0.800,21.380,0.020,2010-06-16 13:59:00+00:00,1.357,35.801
alt,2010.494730,20100630 1351,49.200,1.200,21.380,0.060,2010-06-30 13:51:00+00:00,2.171,86.550
alt,2010.513930,20100707 1400,14.800,2.900,21.380,0.010,2010-07-07 14:00:00+00:00,2.520,214.000
alt,2010.533160,20100714 1431,72.300,2.800,21.460,0.010,2010-07-14 14:31:00+00:00,3.533,1.550
alt,2010.552310,20100721 1415,83.400,1.600,21.620,0.150,2010-07-21 14:15:00+00:00,0.978,319.075
alt,2010.574200,20100729 1357,214.100,7.400,21.220,0.040,2010-07-29 13:57:00+00:00,2.165,193.000
alt,2010.590620,20100804 1351,203.300,10.000,21.520,0.080,2010-08-04 13:51:00+00:00,5.995,203.150
alt,2010.609780,20100811 1340,83.200,2.000,21.550,0.060,2010-08-11 13:40:00+00:00,1.347,40.000
alt,2010.631790,20100819 1429,62.900,1.500,21.560,0.050,2010-08-19 14:29:00+00:00,1.402,68.684
alt,2010.648080,20100825 1311,308.900,1.200,21.440,0.090,2010-08-25 13:11:00+00:00,1.614,122.373
alt,2010.670760,20100902 1954,27.300,1.200,21.620,0.020,2010-09-02 19:54:00+00:00,1.643,75.600
alt,2010.686610,20100908 1442,343.000,3.540,21.620,0.010,2010-09-08 14:42:00+00:00,3.916,336.100
alt,2010.705810,20100915 1452,228.400,1.400,21.530,0.060,2010-09-15 14:52:00+00:00,1.583,306.145
alt,2010.724980,20100922 1451,81.100,1.300,21.750,0.150,2010-09-22 14:51:00+00:00,1.589,280.700
alt,2010.744070,20100929 1405,203.000,4.900,21.540,0.020,2010-09-29 14:05:00+00:00,1.851,234.416
alt,2010.763280,20101006 1420,278.500,0.700,21.560,0.000,2010-10-06 14:20:00+00:00,2.273,289.335
alt,2010.782540,20101013 1504,312.000,1.200,21.550,0.070,2010-10-13 15:04:00+00:00,1.721,267.598
alt,2010.801620,20101020 1409,271.300,1.900,21.720,0.150,2010-10-20 14:09:00+00:00,2.651,316.700
alt,2010.821010,20101027 1605,203.300,0.900,21.680,0.200,2010-10-27 16:05:00+00:00,1.207,221.750
alt,2010.845830,20101105 1728,196.100,3.900,21.460,0.150,2010-11-05 17:28:00+00:00,2.653,238.533
alt,2010.859290,20101110 1522,73.200,0.700,21.520,0.070,2010-11-10 15:22:00+00:00,1.625,255.199
alt,2010.878520,20101117 1552,200.400,2.100,22.160,0.140,2010-11-17 15:52:00+00:00,2.940,235.000
alt,2010.916840,20101201 1533,307.800,0.700,21.110,0.100,2010-12-01 15:33:00+00:00,0.500,60.646
alt,2010.936480,20101208 1934,187.600,1.000,22.000,0.030,2010-12-08 19:34:00+00:00,3.619,332.133
alt,2010.955280,20101215 1615,217.600,7.800,22.220,0.150,2010-12-15 16:15:00+00:00,5.445,211.000
alt,2010.974550,20101222 1704,0.000,10.000,21.470,0.050,2010-12-22 17:04:00+00:00,4.223,211.133
alt,2010.993590,20101229 1551,243.200,1.400,21.650,0.010,2010-12-29 15:51:00+00:00,2.428,210.802
alt,2011.012910,20110105 1708,200.000,10.400,21.310,0.000,2011-01-05 17:08:00+00:00,3.708,198.733
alt,2011.032030,20110112 1636,0.200,0.500,21.730,0.160,2011-01-12 16:36:00+00:00,2.906,317.000
alt,2011.051050,20110119 1513,267.300,4.400,21.140,0.040,2011-01-19 15:13:00+00:00,2.722,268.433
alt,2011.070230,20110126 1511,194.000,6.400,21.480,0.020,2011-01-26 15:11:00+00:00,3.002,242.084
