site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2010.05365,20100120 1400,211.6,2.2,21.53,0.12,2010-01-20 14:00:00+00:00,3.34,219.00000000000003
alt,2010.07557,20100128 1401,74.7,1.5,21.7,0.01,2010-01-28 14:01:00+00:00,2.5536666666666665,334.0
alt,2010.09204,20100203 1415,163.9,2.6,21.75,0.07,2010-02-03 14:15:00+00:00,1.075,243.00824726409002
alt,2010.11129,20100210 1456,289.7,1.3,21.57,0.08,2010-02-10 14:56:00+00:00,5.081333333333333,326.1333114313029
alt,2010.13049,20100217 1507,275.2,0.6,21.38,0.02,2010-02-17 15:07:00+00:00,2.7529999999999997,223.41716812006894
alt,2010.14973,20100224 1540,217.6,0.7,21.22,0.04,2010-02-24 15:40:00+00:00,0.6833333333333333,359.40058423617285
alt,2010.20717,20100317 1446,259.6,2.1,21.6,0.03,2010-03-17 14:46:00+00:00,1.8379999999999999,295.699869197029
alt,2010.2263,20100324 1423,339.1,0.3,21.8,0.01,2010-03-24 14:23:00+00:00,1.6753333333333336,305.6823715059444
alt,2010.24546,20100331 1413,198.4,2.1,21.61,0.01,2010-03-31 14:13:00+00:00,0.42183333333333334,295.05356412430046
alt,2010.265,20100407 1724,90.2,0.9,21.76,0.04,2010-04-07 17:24:00+00:00,0.6020000000000001,284.05075287995027
alt,2010.28417,20100414 1721,218.2,10.6,21.59,0.02,2010-04-14 17:21:00+00:00,3.2705,202.65000346511445
alt,2010.30294,20100421 1344,228.9,10.6,21.64,0.0,2010-04-21 13:44:00+00:00,0.9279999999999999,41.13655542200869
alt,2010.32265,20100428 1825,206.3,5.0,21.21,0.05,2010-04-28 18:25:00+00:00,1.835,172.3334650196523
alt,2010.34138,20100505 1427,197.5,12.3,21.28,0.04,2010-05-05 14:27:00+00:00,7.219,198.34996606407066
alt,2010.3605,20100512 1359,168.6,3.5,21.52,0.02,2010-05-12 13:59:00+00:00,1.8376666666666666,135.0
alt,2010.37974,20100519 1433,331.4,10.8,21.38,0.09,2010-05-19 14:33:00+00:00,7.675000000000001,355.0
alt,2010.39887,20100526 1407,342.2,2.3,21.33,0.0,2010-05-26 14:07:00+00:00,1.0211666666666666,291.601428129802
alt,2010.41817,20100602 1512,71.1,0.2,21.38,0.03,2010-06-02 15:12:00+00:00,2.17,42.198946711044606
alt,2010.43731,20100609 1451,233.8,2.0,21.28,0.05,2010-06-09 14:51:00+00:00,1.275,197.8500045312207
alt,2010.45639,20100616 1359,67.9,0.8,21.38,0.02,2010-06-16 13:59:00+00:00,1.3575,35.80138741929394
alt,2010.49473,20100630 1351,49.2,1.2,21.38,0.06,2010-06-30 13:51:00+00:00,2.1715,86.55012235085864
alt,2010.51393,20100707 1400,14.8,2.9,21.38,0.01,2010-07-07 14:00:00+00:00,2.52,213.99999999999997
alt,2010.53316,20100714 1431,72.3,2.8,21.46,0.01,2010-07-14 14:31:00+00:00,3.533333333333333,1.5500114135847365
alt,2010.55231,20100721 1415,83.4,1.6,21.62,0.15,2010-07-21 14:15:00+00:00,0.9775,319.0753521318682
alt,2010.5742,20100729 1357,214.1,7.4,21.22,0.04,2010-07-29 13:57:00+00:00,2.165,192.99999999999997
alt,2010.59062,20100804 1351,203.3,10.0,21.52,0.08,2010-08-04 13:51:00+00:00,5.9955,203.14999546877928
alt,2010.60978,20100811 1340,83.2,2.0,21.55,0.06,2010-08-11 13:40:00+00:00,1.3466666666666667,39.99989843765718
alt,2010.63179,20100819 1429,62.9,1.5,21.56,0.05,2010-08-19 14:29:00+00:00,1.402,68.6838979043463
alt,2010.64808,20100825 1311,308.9,1.2,21.44,0.09,2010-08-25 13:11:00+00:00,1.6136666666666666,122.37273489372426
alt,2010.67076,20100902 1954,27.3,1.2,21.62,0.02,2010-09-02 19:54:00+00:00,1.6429999999999998,75.60023395072947
alt,2010.68661,20100908 1442,343.0,3.54,21.62,0.01,2010-09-08 14:42:00+00:00,3.916,336.10011516938056
alt,2010.70581,20100915 1452,228.4,1.4,21.53,0.06,2010-09-15 14:52:00+00:00,1.5826666666666667,306.14515228013636
alt,2010.72498,20100922 1451,81.1,1.3,21.75,0.15,2010-09-22 14:51:00+00:00,1.5885,280.7000362506434
alt,2010.74407,20100929 1405,203.0,4.9,21.54,0.02,2010-09-29 14:05:00+00:00,1.8508333333333333,234.41626269712688
alt,2010.76328,20101006 1420,278.5,0.7,21.56,0.0,2010-10-06 14:20:00+00:00,2.2733333333333334,289.33526194922297
alt,2010.78254,20101013 1504,312.0,1.2,21.55,0.07,2010-10-13 15:04:00+00:00,1.7206666666666666,267.5980047723822
alt,2010.80162,20101020 1409,271.3,1.9,21.72,0.15,2010-10-20 14:09:00+00:00,2.6515,316.7000362506434
alt,2010.82101,20101027 1605,203.3,0.9,21.68,0.2,2010-10-27 16:05:00+00:00,1.2066666666666666,221.75008725920043
alt,2010.84583,20101105 1728,196.1,3.9,21.46,0.15,2010-11-05 17:28:00+00:00,2.6526666666666667,238.5333341757576
alt,2010.85929,20101110 1522,73.2,0.7,21.52,0.07,2010-11-10 15:22:00+00:00,1.6249999999999998,255.19932024032758
alt,2010.87852,20101117 1552,200.4,2.1,22.16,0.14,2010-11-17 15:52:00+00:00,2.94,234.99999999999994
alt,2010.91684,20101201 1533,307.8,0.7,21.11,0.1,2010-12-01 15:33:00+00:00,0.5,60.64570135210339
alt,2010.93648,20101208 1934,187.6,1.0,22.0,0.03,2010-12-08 19:34:00+00:00,3.6189999999999998,332.13334663277726
alt,2010.95528,20101215 1615,217.6,7.8,22.22,0.15,2010-12-15 16:15:00+00:00,5.444999999999999,210.99999999999997
alt,2010.97455,20101222 1704,0.0,10.0,21.47,0.05,2010-12-22 17:04:00+00:00,4.223333333333333,211.13331143130287
alt,2010.99359,20101229 1551,243.2,1.4,21.65,0.01,2010-12-29 15:51:00+00:00,2.428,210.8023211639959
alt,2011.01291,20110105 1708,200.0,10.4,21.31,0.0,2011-01-05 17:08:00+00:00,3.708,198.7333677521518
alt,2011.03203,20110112 1636,0.2,0.5,21.73,0.16,2011-01-12 16:36:00+00:00,2.9059999999999997,317.00030483563484
alt,2011.05105,20110119 1513,267.3,4.4,21.14,0.04,2011-01-19 15:13:00+00:00,2.7216666666666667,268.43329426838295
alt,2011.07023,20110126 1511,194.0,6.4,21.48,0.02,2011-01-26 15:11:00+00:00,3.0015,242.08393528806627
alt,2011.08947,20110202 1547,50.1,0.3,21.57,0.11,2011-02-02 15:47:00+00:00,1.5433333333333334,232.35013185461662
alt,2011.10864,20110209 1539,226.0,1.0,21.57,0.05,2011-02-09 15:39:00+00:00,1.8210000000000002,327.7982229115768
alt,2011.13064,20110217 1622,339.4,0.4,21.75,0.03,2011-02-17 16:22:00+00:00,3.036666666666666,228.36666352262847
alt,2011.14699,20110223 1536,95.4,0.3,21.43,0.01,2011-02-23 15:36:00+00:00,1.97,228.59984396439455
alt,2011.169,20110303 1624,148.2,1.2,21.63,0.07,2011-03-03 16:24:00+00:00,4.2219999999999995,332.2008370446111
alt,2011.18525,20110309 1448,261.4,2.7,21.54,0.03,2011-03-09 14:48:00+00:00,2.216,264.0006094482865
alt,2011.20987,20110318 1427,261.4,2.7,21.46,0.14,2011-03-18 14:27:00+00:00,5.605,210.89998994641851
alt,2011.22413,20110323 1925,246.6,11.4,21.65,0.07,2011-03-23 19:25:00+00:00,7.056666666666667,208.41666460996893
alt,2011.24304,20110330 1704,165.3,0.3,21.89,0.06,2011-03-30 17:04:00+00:00,1.2313333333333334,235.33299114186804
alt,2011.26197,20110406 1449,192.4,2.2,21.91,0.1,2011-04-06 14:49:00+00:00,2.1856666666666666,236.0
alt,2011.2811,20110413 1428,2.0,1.2,21.89,0.01,2011-04-13 14:28:00+00:00,1.2626666666666666,274.1993843823975
alt,2011.3003,20110420 1437,279.2,2.0,21.85,0.01,2011-04-20 14:37:00+00:00,3.4855,350.2333557383832
alt,2011.31967,20110427 1616,270.8,2.3,22.06,0.04,2011-04-27 16:16:00+00:00,1.8026666666666669,331.2666620333783
alt,2011.33868,20110504 1448,178.0,0.6,22.45,0.08,2011-05-04 14:48:00+00:00,1.418,28.59986838867831
alt,2011.35787,20110511 1454,198.7,1.1,22.11,0.07,2011-05-11 14:54:00+00:00,2.092,144.6002339507295
alt,2011.37701,20110518 1439,323.5,1.1,22.24,0.08,2011-05-18 14:39:00+00:00,2.6479999999999997,14.300027723107135
alt,2011.39913,20110526 1623,256.4,2.7,22.34,0.1,2011-05-26 16:23:00+00:00,1.1616666666666666,181.9163163819666
alt,2011.41573,20110601 1748,223.6,1.5,22.16,0.06,2011-06-01 17:48:00+00:00,1.4899999999999998,151.2003119981771
alt,2011.43474,20110608 1619,82.9,2.7,22.11,0.07,2011-06-08 16:19:00+00:00,1.9140000000000001,107.10087085123465
alt,2011.45667,20110616 1628,56.4,1.3,23.04,0.03,2011-06-16 16:28:00+00:00,3.2173333333333334,46.466665824242384
alt,2011.47603,20110623 1800,88.2,4.7,22.15,0.04,2011-06-23 18:00:00+00:00,3.01,94.0
alt,2011.4922,20110629 1541,307.9,2.3,22.24,0.05,2011-06-29 15:41:00+00:00,2.0056666666666665,43.0
alt,2011.62958,20110818 1908,278.0,0.6,22.27,0.06,2011-08-18 19:08:00+00:00,1.7726666666666666,12.46694203666492
alt,2011.67024,20110902 1518,204.6,4.9,22.21,0.09,2011-09-02 15:18:00+00:00,1.29,130.50053338917473
alt,2011.68386,20110907 1436,68.5,1.9,22.34,0.03,2011-09-07 14:36:00+00:00,2.322,209.59984396439458
alt,2011.70582,20110915 1501,304.7,2.6,22.24,0.01,2011-09-15 15:01:00+00:00,3.415,175.0
alt,2011.72219,20110921 1421,187.0,10.5,22.38,0.06,2011-09-21 14:21:00+00:00,7.151,204.69997227689285
alt,2011.74134,20110928 1409,195.2,6.1,22.32,0.04,2011-09-28 14:09:00+00:00,0.4815,192.04844518942105
alt,2011.76053,20111005 1415,210.1,16.6,22.45,0.06,2011-10-05 14:15:00+00:00,7.6875,207.7498714675033
alt,2011.77983,20111012 1518,310.0,1.2,22.41,0.05,2011-10-12 15:18:00+00:00,1.763,280.8998848306194
alt,2011.80444,20111021 1454,110.0,3.6,22.25,0.02,2011-10-21 14:54:00+00:00,2.0020000000000002,200.19997075658523
alt,2011.83719,20111102 1349,201.3,15.9,22.59,0.05,2011-11-02 13:49:00+00:00,5.4025,207.63337184862232
alt,2011.85673,20111109 1658,171.7,1.2,22.13,0.12,2011-11-09 16:58:00+00:00,2.1210000000000004,250.90004122142466
alt,2011.87841,20111117 1454,274.8,2.5,22.65,0.04,2011-11-17 14:54:00+00:00,2.74,259.90000365541346
alt,2011.89772,20111124 1602,139.5,0.7,22.7,0.06,2011-11-24 16:02:00+00:00,2.4690000000000003,237.90004122142466
alt,2011.93344,20111207 1657,255.1,0.3,22.65,0.02,2011-12-07 16:57:00+00:00,2.0735,219.19986110901635
alt,2011.95787,20111216 1456,196.2,1.1,22.66,0.03,2011-12-16 14:56:00+00:00,1.6073333333333335,240.19992608207397
alt,2011.97169,20111221 1558,202.3,4.1,22.47,0.06,2011-12-21 15:58:00+00:00,3.844333333333333,218.83352414472944
alt,2011.99681,20111230 2003,127.0,1.1,23.12,0.49,2011-12-30 20:03:00+00:00,3.614,231.09998263726195
alt,2012.01014,20120104 1703,246.0,2.2,21.96,0.04,2012-01-04 17:03:00+00:00,1.242,260.2088749830887
alt,2012.029,20120111 1446,199.0,14.0,22.81,0.05,2012-01-11 14:46:00+00:00,4.102333333333333,209.0669767560631
alt,2012.05371,20120120 1548,92.6,1.7,22.49,0.11,2012-01-20 15:48:00+00:00,1.218,284.2003119981771
alt,2012.06725,20120125 1442,190.0,5.4,22.09,0.25,2012-01-25 14:42:00+00:00,1.658,218.59996587968934
alt,2012.08653,20120201 1604,193.0,1.3,22.07,0.15,2012-02-01 16:04:00+00:00,1.9946666666666668,232.86668856869713
alt,2012.10834,20120209 1542,201.0,5.4,21.78,0.11,2012-02-09 15:42:00+00:00,2.651,201.70000426474263
alt,2012.12481,20120215 1621,280.0,1.2,21.73,0.1,2012-02-15 16:21:00+00:00,2.2,267.0
alt,2012.14714,20120223 2028,153.0,1.0,22.48,0.16,2012-02-23 20:28:00+00:00,4.261333333333333,336.5333341757576
alt,2012.16846,20120302 1547,238.0,1.1,22.39,0.12,2012-03-02 15:47:00+00:00,1.1,183.9172772589427
alt,2012.18209,20120307 1527,200.0,13.0,22.74,0.11,2012-03-07 15:27:00+00:00,4.272,205.75015718626628
alt,2012.2066,20120316 1444,63.0,0.8,22.72,0.07,2012-03-16 14:44:00+00:00,3.767333333333333,202.7998748806837
alt,2012.22286,20120322 1335,300.0,1.1,22.47,0.08,2012-03-22 13:35:00+00:00,5.161666666666667,345.0
alt,2012.2393,20120328 1402,221.0,7.7,22.36,0.01,2012-03-28 14:02:00+00:00,1.9546666666666668,255.5911224322931
alt,2012.25891,20120404 1816,256.0,1.4,22.59,0.06,2012-04-04 18:16:00+00:00,0.744,212.93362995504475
alt,2012.28305,20120413 1420,201.0,2.0,22.77,0.07,2012-04-13 14:20:00+00:00,0.9400000000000002,354.0
alt,2012.3021,20120420 1338,253.0,0.9,22.41,0.05,2012-04-20 13:38:00+00:00,1.4156666666666666,109.16705992827991
alt,2012.32131,20120427 1425,33.4,7.5,22.31,0.16,2012-04-27 14:25:00+00:00,7.770833333333333,336.41666460996896
alt,2012.35404,20120509 1351,128.9,2.7,22.63,0.12,2012-05-09 13:51:00+00:00,0.45499999999999996,169.2515644644775
alt,2012.37858,20120518 1325,300.0,1.5,22.99,0.27,2012-05-18 13:25:00+00:00,3.163333333333333,354.2499444561897
alt,2012.3978,20120525 1418,212.0,5.0,22.96,0.14,2012-05-25 14:18:00+00:00,1.3609999999999998,188.40739394426262
alt,2012.41686,20120601 1343,48.2,1.5,23.03,0.04,2012-06-01 13:43:00+00:00,1.978,217.0917737178894
alt,2012.43598,20120608 1340,25.5,4.3,22.77,0.05,2012-06-08 13:40:00+00:00,4.92,355.33332957252895
alt,2012.4496,20120613 1318,333.5,2.9,23.23,0.04,2012-06-13 13:18:00+00:00,1.49,113.14025008400421
alt,2012.47417,20120622 1307,289.6,17.1,22.66,0.32,2012-06-22 13:07:00+00:00,7.1225000000000005,204.99999999999997
alt,2012.48784,20120627 1311,251.0,4.5,22.48,0.01,2012-06-27 13:11:00+00:00,2.0201666666666664,209.35351298492375
alt,2012.5076,20120704 1848,14.1,2.0,22.51,0.03,2012-07-04 18:48:00+00:00,2.862,17.600038993215207
alt,2012.5262,20120711 1406,203.0,5.6,22.72,0.06,2012-07-11 14:06:00+00:00,1.486,181.29196745028563
alt,2012.54539,20120718 1440,240.4,9.8,22.43,0.12,2012-07-18 14:40:00+00:00,4.336666666666667,207.99989843765718
alt,2012.56442,20120725 1351,240.4,9.8,22.87,0.04,2012-07-25 13:51:00+00:00,3.0789999999999997,108.70003625064338
alt,2012.58357,20120801 1405,89.4,3.9,22.49,0.09,2012-08-01 14:05:00+00:00,2.1574999999999998,124.58222487500642
alt,2012.60264,20120808 1333,289.0,2.0,22.48,0.1,2012-08-08 13:33:00+00:00,0.9620000000000001,321.3225423586908
alt,2012.62189,20120815 1443,209.2,8.5,22.58,0.03,2012-08-15 14:43:00+00:00,4.587666666666667,204.99999999999997
alt,2012.64414,20120823 1809,276.8,1.1,22.56,0.14,2012-08-23 18:09:00+00:00,2.1905,16.74943348771208
alt,2012.66562,20120831 1447,325.0,1.0,22.45,0.01,2012-08-31 14:47:00+00:00,1.6861666666666666,6.350131854616615
alt,2012.67917,20120905 1352,265.0,2.7,22.48,0.06,2012-09-05 13:52:00+00:00,1.5453333333333334,284.4850390425229
alt,2012.70403,20120914 1612,8.9,1.5,22.22,0.09,2012-09-14 16:12:00+00:00,1.6820000000000002,347.59750233552154
alt,2012.71749,20120919 1425,226.9,1.6,22.37,0.1,2012-09-19 14:25:00+00:00,1.1925,259.91596022944
alt,2012.73662,20120926 1426,216.7,12.4,22.3,0.06,2012-09-26 14:26:00+00:00,5.379333333333333,212.0
alt,2012.75617,20121003 1811,347.0,4.5,22.4,0.04,2012-10-03 18:11:00+00:00,6.4078333333333335,335.63337184862235
alt,2012.77496,20121010 1513,277.6,1.4,22.33,0.0,2012-10-10 15:13:00+00:00,1.4625,207.16177614024318
alt,2012.79399,20121017 1427,201.7,3.9,22.14,0.03,2012-10-17 14:27:00+00:00,1.5,274.0
alt,2012.8349,20121101 1345,199.7,16.1,22.55,0.09,2012-11-01 13:45:00+00:00,4.1,182.99999999999997
alt,2012.85158,20121107 1617,237.5,10.0,22.64,0.1,2012-11-07 16:17:00+00:00,1.7663333333333333,200.86695267092566
alt,2012.87596,20121116 1428,268.8,5.1,22.7,0.11,2012-11-16 14:28:00+00:00,3.412,247.26637729483122
alt,2012.88975,20121121 1532,224.5,1.1,22.37,0.05,2012-11-21 15:32:00+00:00,1.5926666666666667,228.60002275096306
alt,2012.90891,20121128 1554,251.3,3.1,22.47,0.03,2012-11-28 15:54:00+00:00,2.4619999999999997,272.5992103971814
alt,2012.93361,20121207 1652,98.2,0.7,22.48,0.05,2012-12-07 16:52:00+00:00,1.8306666666666669,193.39988383306817
alt,2012.94707,20121212 1503,310.2,2.5,22.75,0.01,2012-12-12 15:03:00+00:00,3.174,224.3988892219562
alt,2012.96625,20121219 1530,198.6,1.9,22.52,0.08,2012-12-19 15:30:00+00:00,1.275,227.99999999999997
alt,2012.98799,20121227 1430,208.1,3.4,22.44,0.09,2012-12-27 14:30:00+00:00,2.19,203.99999999999997
alt,2013.01348,20130105 2203,197.2,0.6,22.49,0.08,2013-01-05 22:03:00+00:00,3.0765,289.5582499573416
alt,2013.024,20130109 1814,206.2,2.8,22.44,0.01,2013-01-09 18:14:00+00:00,0.7683333333333333,245.28659580424122
alt,2013.04557,20130117 1510,328.3,9.8,22.91,0.04,2013-01-17 15:10:00+00:00,8.701666666666666,329.6667042752829
alt,2013.06199,20130123 1503,251.4,0.8,23.44,0.04,2013-01-23 15:03:00+00:00,3.9764999999999997,331.80013889098365
alt,2013.10336,20130207 1728,209.9,0.6,23.0,0.06,2013-02-07 17:28:00+00:00,1.1893333333333334,241.93332659332722
alt,2013.12232,20130214 1532,209.9,0.6,23.1,0.06,2013-02-14 15:32:00+00:00,3.325333333333333,230.93332659332722
alt,2013.13891,20130220 1652,279.8,1.7,23.05,0.03,2013-02-20 16:52:00+00:00,1.7593333333333332,257.53305796333507
alt,2013.16076,20130228 1617,208.7,1.3,22.84,0.01,2013-02-28 16:17:00+00:00,1.8088333333333333,257.8498793604367
alt,2013.18269,20130308 1624,284.0,1.4,22.8,0.03,2013-03-08 16:24:00+00:00,1.9080000000000001,279.79998050225197
alt,2013.19631,20130313 1538,143.7,2.9,22.76,0.0,2013-03-13 15:38:00+00:00,2.550666666666667,255.63333647737153
alt,2013.61817,20130814 1512,97.0,4.0,22.83,0.08,2013-08-14 15:12:00+00:00,0.7320000000000001,248.30308414828244
alt,2013.65652,20130828 1505,296.0,1.5,22.7,0.1,2013-08-28 15:05:00+00:00,3.158333333333333,349.1666408119244
alt,2013.67556,20130904 1356,184.0,3.3,22.53,0.02,2013-09-04 13:56:00+00:00,3.768666666666667,169.13331143130287
alt,2013.69792,20130912 1745,323.0,5.6,22.57,0.13,2013-09-12 17:45:00+00:00,4.575,331.75059523917486
alt,2013.73334,20130925 1602,195.0,4.0,22.7,0.06,2013-09-25 16:02:00+00:00,1.2146666666666668,234.80032968818938
alt,2013.7526,20131002 1647,345.0,3.5,22.24,0.07,2013-10-02 16:47:00+00:00,3.5433333333333334,322.78333821622084
alt,2013.79068,20131016 1419,219.8,1.6,22.24,0.06,2013-10-16 14:19:00+00:00,1.0316666666666667,264.3166626383794
alt,2013.81556,20131025 1620,200.0,2.1,22.36,0.05,2013-10-25 16:20:00+00:00,1.4100000000000001,272.6821712428129
alt,2013.82927,20131030 1624,208.0,2.2,22.95,0.01,2013-10-30 16:24:00+00:00,1.9939999999999998,241.80006581432337
alt,2013.85411,20131108 1758,300.0,3.3,23.04,0.02,2013-11-08 17:58:00+00:00,3.9123333333333337,219.9666681935002
alt,2013.88967,20131121 1729,95.6,2.4,22.85,0.02,2013-11-21 17:29:00+00:00,1.6001666666666665,237.55001141358474
alt,2013.91428,20131130 1706,215.0,2.6,22.97,0.09,2013-11-30 17:06:00+00:00,3.308,217.99999999999997
alt,2013.92514,20131204 1615,273.8,3.0,22.87,0.03,2013-12-04 16:15:00+00:00,2.19,214.9996952897677
alt,2013.94969,20131213 1516,293.9,0.6,22.83,0.07,2013-12-13 15:16:00+00:00,2.3026666666666666,271.33275388707165
alt,2013.98868,20131227 2048,205.4,2.6,22.98,0.0,2013-12-27 20:48:00+00:00,1.978,244.4001316113217
alt,2014.00505,20140102 2014,247.3,1.0,22.81,0.04,2014-01-02 20:14:00+00:00,0.7533333333333333,270.0
alt,2014.02394,20140109 1743,207.3,3.6,23.19,0.05,2014-01-09 17:43:00+00:00,0.4595,182.5467375924956
alt,2014.05941,20140122 1624,251.0,2.0,23.11,0.03,2014-01-22 16:24:00+00:00,1.71,283.39999756299085
alt,2014.55772,20140723 1339,206.0,12.1,22.58,0.02,2014-07-23 13:39:00+00:00,8.798,199.95009357781626
alt,2014.57978,20140731 1454,55.0,2.1,22.97,0.03,2014-07-31 14:54:00+00:00,1.858,133.80631763360472
alt,2014.59611,20140806 1357,335.0,2.0,22.82,0.07,2014-08-06 13:57:00+00:00,1.978,17.750271255449622
alt,2014.62083,20140815 1427,12.0,1.0,22.53,0.0,2014-08-15 14:27:00+00:00,2.5505000000000004,358.14956836982395
alt,2014.63437,20140820 1303,225.0,3.2,22.91,0.2,2014-08-20 13:03:00+00:00,3.303,157.39888922195618
alt,2014.65372,20140827 1434,220.0,9.0,22.57,0.36,2014-08-27 14:34:00+00:00,5.4190000000000005,191.56666832894928
alt,2014.67833,20140905 1411,200.0,8.0,22.7,0.38,2014-09-05 14:11:00+00:00,0.7081666666666666,186.53580010642725
alt,2014.69475,20140911 1401,108.0,1.1,22.44,0.04,2014-09-11 14:01:00+00:00,0.8656666666666666,143.80138741929392
alt,2014.71115,20140917 1340,244.0,6.7,22.62,0.01,2014-09-17 13:40:00+00:00,2.2866666666666666,236.6669074498284
alt,2014.73357,20140925 1807,202.0,2.1,23.02,0.08,2014-09-25 18:07:00+00:00,1.1948333333333334,293.76669875725815
alt,2014.7495,20141001 1338,121.0,2.5,22.95,0.21,2014-10-01 13:38:00+00:00,3.192333333333333,344.09991509248425
alt,2014.77153,20141009 1438,112.0,1.3,22.87,0.08,2014-10-09 14:38:00+00:00,3.22,208.53353463394657
alt,2014.78798,20141015 1440,209.7,0.8,22.58,0.14,2014-10-15 14:40:00+00:00,2.543333333333333,329.6666365779404
alt,2014.80994,20141023 1502,245.5,1.5,22.6,0.02,2014-10-23 15:02:00+00:00,3.095666666666667,248.60263484049833
alt,2014.82681,20141029 1852,200.9,1.9,23.02,0.01,2014-10-29 18:52:00+00:00,1.9993333333333334,252.53305796333507
alt,2014.84574,20141105 1641,223.9,1.2,23.18,0.04,2014-11-05 16:41:00+00:00,0.9261666666666666,341.36340285532714
alt,2014.86472,20141112 1456,287.4,0.8,23.15,0.19,2014-11-12 14:56:00+00:00,3.1946666666666665,319.06666392888116
alt,2014.88403,20141119 1604,289.0,1.2,23.1,0.12,2014-11-19 16:04:00+00:00,2.004,314.6670088581319
alt,2014.9032,20141126 1602,280.4,0.9,23.06,0.0,2014-11-26 16:02:00+00:00,2.7536666666666667,280.06665445234063
alt,2014.92233,20141203 1539,333.2,2.3,23.03,0.0,2014-12-03 15:39:00+00:00,3.2314999999999996,286.3000277231071
alt,2014.94141,20141210 1443,74.8,1.4,23.29,0.03,2014-12-10 14:43:00+00:00,3.923166666666667,222.43336907447812
alt,2014.96079,20141217 1633,285.9,0.8,23.78,0.12,2014-12-17 16:33:00+00:00,0.937,216.55000125658455
alt,2014.9857,20141226 1844,320.0,0.1,22.91,0.3,2014-12-26 18:44:00+00:00,4.18,228.0
alt,2015.00454,20150102 1547,109.0,0.62,22.98,0.01,2015-01-02 15:47:00+00:00,3.597,341.78333821622084
alt,2015.02635,20150110 1449,47.0,1.51,22.87,0.01,2015-01-10 14:49:00+00:00,0.57,315.0
alt,2015.03747,20150114 1612,215.0,1.81,22.89,0.0,2015-01-14 16:12:00+00:00,2.172,230.99999999999997
alt,2015.0565,20150121 1457,261.0,2.0,22.92,0.26,2015-01-21 14:57:00+00:00,2.126,318.7004686956071
alt,2015.07853,20150129 1553,198.0,2.6,22.73,0.04,2015-01-29 15:53:00+00:00,2.212833333333333,266.76669875725815
alt,2015.09506,20150204 1642,121.0,1.27,22.73,0.15,2015-02-04 16:42:00+00:00,3.526,229.70000426474257
alt,2015.11419,20150211 1618,253.0,6.12,22.78,0.16,2015-02-11 16:18:00+00:00,2.2809999999999997,224.40003412031064
alt,2015.13329,20150218 1537,184.0,2.98,22.68,0.05,2015-02-18 15:37:00+00:00,2.0468333333333333,251.14992437237754
alt,2015.15258,20150225 1634,348.0,8.23,22.45,0.19,2015-02-25 16:34:00+00:00,6.699,334.4333316710507
alt,2015.177,20150306 1431,173.0,1.37,22.72,0.04,2015-03-06 14:31:00+00:00,2.4748333333333337,234.13355013144374
alt,2015.19636,20150313 1606,75.0,0.78,22.63,0.05,2015-03-13 16:06:00+00:00,3.4080000000000004,319.5004569400016
alt,2015.20977,20150318 1336,190.0,2.05,22.31,0.01,2015-03-18 13:36:00+00:00,2.082,227.7999805022519
alt,2015.22909,20150325 1452,313.0,1.62,22.51,0.01,2015-03-25 14:52:00+00:00,0.14266666666666666,264.3965055875925
alt,2015.24819,20150401 1409,139.0,2.17,22.46,0.0,2015-04-01 14:09:00+00:00,1.9559999999999997,329.04844518942105
alt,2015.26748,20150408 1510,270.0,4.8,22.79,0.0,2015-04-08 15:10:00+00:00,4.581666666666667,195.6667042752829
alt,2015.30582,20150422 1459,268.0,11.2,22.59,0.05,2015-04-22 14:59:00+00:00,3.0415,207.0
alt,2015.33037,20150501 1400,322.0,0.59,22.61,0.07,2015-05-01 14:00:00+00:00,1.44,124.0
alt,2015.34711,20150507 1642,307.0,0.0,22.72,0.05,2015-05-07 16:42:00+00:00,1.276,95.4994666108253
alt,2015.36595,20150514 1345,332.0,5.54,22.65,0.08,2015-05-14 13:45:00+00:00,4.7725,5.249995240262197
alt,2015.38798,20150522 1442,191.37,0.294,22.69,0.09,2015-05-22 14:42:00+00:00,1.883,92.0985355661273
alt,2015.40706,20150529 1349,198.22,2.058,22.73,0.1,2015-05-29 13:49:00+00:00,2.1864999999999997,68.28168108864746
alt,2015.43997,20150610 1407,208.9,7.399,22.86,0.13,2015-06-10 14:07:00+00:00,2.5756666666666668,191.2333012427418
alt,2015.46197,20150618 1453,260.0,0.34,22.85,0.09,2015-06-18 14:53:00+00:00,2.8619999999999997,153.3498916923026
alt,2015.4783,20150624 1357,220.75,5.4,22.93,0.08,2015-06-24 13:57:00+00:00,3.996,192.0
alt,2015.49736,20150701 1250,301.0,1.8,22.74,0.11,2015-07-01 12:50:00+00:00,1.9566666666666668,41.66636576108111
alt,2015.5196,20150709 1541,182.0,1.6,22.61,0.13,2015-07-09 15:41:00+00:00,3.5716666666666668,138.89912914876535
alt,2015.53592,20150715 1441,64.0,3.28,22.56,0.08,2015-07-15 14:41:00+00:00,1.4395,112.15294234483322
alt,2015.5605,20150724 1358,50.5,2.1,22.53,0.01,2015-07-24 13:58:00+00:00,1.0193333333333334,79.55918555360492
alt,2015.57432,20150729 1501,80.0,3.18,22.77,0.07,2015-07-29 15:01:00+00:00,1.2073333333333334,174.4785202262048
